Time,Value
4/12/2016 9:03:00 AM,78
4/12/2016 9:03:10 AM,79
4/12/2016 9:03:20 AM,80
4/12/2016 9:03:35 AM,80
4/12/2016 9:03:50 AM,80
4/12/2016 9:04:00 AM,78
4/12/2016 9:04:10 AM,77
4/12/2016 9:04:20 AM,79
4/12/2016 9:04:30 AM,81
4/12/2016 9:04:40 AM,80
4/12/2016 9:04:50 AM,78
4/12/2016 9:05:00 AM,77
4/12/2016 9:05:15 AM,77
4/12/2016 9:05:30 AM,77
4/12/2016 9:05:45 AM,77
4/12/2016 9:05:50 AM,78
4/12/2016 9:06:00 AM,79
4/12/2016 9:06:10 AM,81
4/12/2016 9:06:20 AM,82
4/12/2016 9:06:30 AM,82
4/12/2016 9:06:45 AM,82
4/12/2016 9:07:00 AM,83
4/12/2016 9:07:15 AM,84
4/12/2016 9:07:30 AM,86
4/12/2016 9:07:35 AM,85
4/12/2016 9:07:50 AM,83
4/12/2016 9:08:00 AM,82
4/12/2016 9:08:10 AM,76
4/12/2016 9:08:20 AM,75
4/12/2016 9:08:35 AM,75
4/12/2016 9:08:40 AM,80
4/12/2016 9:08:50 AM,81
4/12/2016 9:09:00 AM,81
4/12/2016 9:09:05 AM,79
4/12/2016 9:09:20 AM,79
4/12/2016 9:09:35 AM,79
4/12/2016 9:09:40 AM,79
4/12/2016 9:09:55 AM,79
4/12/2016 9:10:00 AM,79
4/12/2016 9:10:10 AM,82
4/12/2016 9:10:25 AM,82
4/12/2016 9:10:40 AM,82
4/12/2016 9:10:45 AM,83
4/12/2016 9:11:00 AM,84
4/12/2016 9:11:15 AM,85
4/12/2016 9:11:30 AM,85
4/12/2016 9:11:40 AM,85
4/12/2016 9:11:45 AM,87
4/12/2016 9:12:00 AM,86
4/12/2016 9:12:15 AM,87
4/12/2016 9:12:20 AM,85
4/12/2016 9:12:30 AM,86
4/12/2016 9:12:35 AM,84
4/12/2016 9:12:45 AM,85
4/12/2016 9:13:00 AM,85
4/12/2016 9:13:15 AM,85
4/12/2016 9:13:20 AM,85
4/12/2016 9:13:25 AM,84
4/12/2016 9:13:30 AM,85
4/12/2016 9:13:40 AM,82
4/12/2016 9:13:45 AM,80
4/12/2016 9:14:00 AM,80
4/12/2016 9:14:05 AM,81
4/12/2016 9:14:10 AM,82
4/12/2016 9:14:20 AM,83
4/12/2016 9:14:25 AM,83
4/12/2016 9:14:40 AM,84
4/12/2016 9:14:55 AM,84
4/12/2016 9:15:10 AM,84
4/12/2016 9:15:20 AM,84
4/12/2016 9:15:30 AM,80
4/12/2016 9:15:35 AM,80
4/12/2016 9:15:40 AM,81
4/12/2016 9:15:55 AM,81
4/12/2016 9:16:10 AM,81
4/12/2016 9:16:25 AM,81
4/12/2016 9:16:40 AM,78
4/12/2016 9:16:55 AM,78
4/12/2016 9:17:10 AM,78
4/12/2016 9:17:20 AM,80
4/12/2016 9:17:30 AM,78
4/12/2016 9:17:40 AM,79
4/12/2016 9:17:50 AM,78
4/12/2016 9:18:00 AM,80
4/12/2016 9:18:10 AM,81
4/12/2016 9:18:25 AM,81
4/12/2016 9:18:30 AM,80
4/12/2016 9:18:45 AM,80
4/12/2016 9:19:00 AM,81
4/12/2016 9:19:10 AM,80
4/12/2016 9:19:25 AM,80
4/12/2016 9:19:30 AM,79
4/12/2016 9:19:40 AM,78
4/12/2016 9:19:50 AM,77
4/12/2016 9:20:00 AM,76
4/12/2016 9:20:15 AM,76
4/12/2016 9:20:20 AM,75
4/12/2016 9:20:30 AM,76
4/12/2016 9:20:40 AM,77
4/12/2016 9:20:50 AM,79
4/12/2016 9:21:00 AM,81
4/12/2016 9:21:10 AM,80
4/12/2016 9:21:20 AM,77
4/12/2016 9:21:30 AM,75
4/12/2016 9:21:40 AM,73
4/12/2016 9:21:50 AM,79
4/12/2016 9:22:05 AM,79
4/12/2016 9:22:10 AM,79
4/12/2016 9:22:20 AM,81
4/12/2016 9:22:30 AM,81
4/12/2016 9:22:45 AM,81
4/12/2016 9:23:00 AM,81
4/12/2016 9:23:10 AM,74
4/12/2016 9:23:25 AM,74
4/12/2016 9:23:40 AM,75
4/12/2016 9:23:55 AM,75
4/12/2016 9:24:05 AM,74
4/12/2016 9:24:20 AM,78
4/12/2016 9:24:30 AM,81
4/12/2016 9:24:40 AM,80
4/12/2016 9:24:50 AM,83
4/12/2016 9:25:00 AM,86
4/12/2016 9:25:10 AM,88
4/12/2016 9:25:25 AM,88
4/12/2016 9:25:30 AM,86
4/12/2016 9:25:40 AM,84
4/12/2016 9:25:50 AM,81
4/12/2016 9:26:00 AM,79
4/12/2016 9:26:15 AM,79
4/12/2016 9:26:20 AM,80
4/12/2016 9:26:30 AM,79
4/12/2016 9:26:40 AM,80
4/12/2016 9:26:55 AM,80
4/12/2016 9:27:00 AM,79
4/12/2016 9:27:10 AM,80
4/12/2016 9:27:25 AM,80
4/12/2016 9:27:30 AM,78
4/12/2016 9:27:35 AM,79
4/12/2016 9:27:40 AM,80
4/12/2016 9:27:45 AM,81
4/12/2016 9:27:55 AM,81
4/12/2016 9:28:00 AM,81
4/12/2016 9:28:15 AM,81
4/12/2016 9:28:20 AM,81
4/12/2016 9:28:35 AM,81
4/12/2016 9:28:50 AM,81
4/12/2016 9:29:00 AM,81
4/12/2016 9:29:15 AM,81
4/12/2016 9:29:30 AM,81
4/12/2016 9:29:45 AM,81
4/12/2016 9:30:00 AM,81
4/12/2016 9:30:15 AM,81
4/12/2016 9:30:30 AM,81
4/12/2016 9:30:40 AM,80
4/12/2016 9:30:45 AM,79
4/12/2016 9:30:55 AM,78
4/12/2016 9:31:05 AM,77
4/12/2016 9:31:10 AM,76
4/12/2016 9:31:20 AM,76
4/12/2016 9:31:30 AM,78
4/12/2016 9:31:35 AM,78
4/12/2016 9:31:45 AM,79
4/12/2016 9:31:50 AM,83
4/12/2016 9:32:00 AM,88
4/12/2016 9:32:10 AM,86
4/12/2016 9:32:15 AM,86
4/12/2016 9:32:20 AM,87
4/12/2016 9:32:30 AM,87
4/12/2016 9:32:45 AM,87
4/12/2016 9:32:50 AM,88
4/12/2016 9:32:55 AM,89
4/12/2016 9:33:00 AM,90
4/12/2016 9:33:15 AM,90
4/12/2016 9:33:20 AM,90
4/12/2016 9:33:25 AM,93
4/12/2016 9:33:30 AM,94
4/12/2016 9:33:40 AM,96
4/12/2016 9:33:50 AM,97
4/12/2016 9:34:05 AM,97
4/12/2016 9:34:10 AM,101
4/12/2016 9:34:20 AM,99
4/12/2016 9:34:35 AM,102
4/12/2016 9:34:40 AM,105
4/12/2016 9:34:50 AM,106
4/12/2016 9:34:55 AM,107
4/12/2016 9:35:00 AM,106
4/12/2016 9:35:05 AM,108
4/12/2016 9:35:10 AM,109
4/12/2016 9:35:20 AM,108
4/12/2016 9:35:30 AM,105
4/12/2016 9:35:40 AM,107
4/12/2016 9:35:45 AM,106
4/12/2016 9:36:00 AM,106
4/12/2016 9:36:10 AM,100
4/12/2016 9:36:15 AM,81
4/12/2016 9:36:20 AM,80
4/12/2016 9:36:30 AM,79
4/12/2016 9:36:35 AM,80
4/12/2016 9:36:40 AM,81
4/12/2016 9:36:55 AM,82
4/12/2016 9:37:00 AM,80
4/12/2016 9:37:05 AM,79
4/12/2016 9:37:20 AM,79
4/12/2016 9:37:30 AM,78
4/12/2016 9:37:45 AM,77
4/12/2016 9:37:50 AM,79
4/12/2016 9:38:00 AM,80
4/12/2016 9:38:15 AM,81
4/12/2016 9:38:20 AM,82
4/12/2016 9:38:25 AM,82
4/12/2016 9:38:30 AM,84
4/12/2016 9:38:35 AM,86
4/12/2016 9:38:45 AM,88
4/12/2016 9:38:55 AM,88
4/12/2016 9:39:05 AM,89
4/12/2016 9:39:20 AM,89
4/12/2016 9:39:35 AM,88
4/12/2016 9:39:50 AM,87
4/12/2016 9:40:00 AM,86
4/12/2016 9:40:10 AM,87
4/12/2016 9:40:20 AM,85
4/12/2016 9:40:25 AM,86
4/12/2016 9:40:40 AM,89
4/12/2016 9:40:45 AM,91
4/12/2016 9:40:50 AM,94
4/12/2016 9:40:55 AM,91
4/12/2016 9:41:00 AM,85
4/12/2016 9:41:15 AM,85
4/12/2016 9:41:25 AM,84
4/12/2016 9:41:30 AM,83
4/12/2016 9:41:40 AM,84
4/12/2016 9:41:45 AM,85
4/12/2016 9:41:50 AM,85
4/12/2016 9:41:55 AM,85
4/12/2016 9:42:00 AM,77
4/12/2016 9:42:15 AM,77
4/12/2016 9:42:20 AM,79
4/12/2016 9:42:35 AM,80
4/12/2016 9:42:40 AM,81
4/12/2016 9:42:45 AM,82
4/12/2016 9:42:55 AM,84
4/12/2016 9:43:00 AM,87
4/12/2016 9:43:05 AM,86
4/12/2016 9:43:10 AM,85
4/12/2016 9:43:15 AM,83
4/12/2016 9:43:20 AM,80
4/12/2016 9:43:30 AM,79
4/12/2016 9:43:40 AM,76
4/12/2016 9:43:50 AM,77
4/12/2016 9:44:05 AM,78
4/12/2016 9:44:10 AM,79
4/12/2016 9:44:20 AM,73
4/12/2016 9:44:25 AM,74
4/12/2016 9:44:40 AM,72
4/12/2016 9:44:50 AM,75
4/12/2016 9:44:55 AM,73
4/12/2016 9:45:10 AM,73
4/12/2016 9:45:15 AM,73
4/12/2016 9:45:30 AM,73
4/12/2016 9:45:35 AM,73
4/12/2016 9:45:40 AM,72
4/12/2016 9:45:45 AM,73
4/12/2016 9:45:50 AM,71
4/12/2016 9:46:05 AM,71
4/12/2016 9:46:15 AM,70
4/12/2016 9:46:30 AM,70
4/12/2016 9:46:40 AM,73
4/12/2016 9:46:50 AM,74
4/12/2016 9:47:00 AM,73
4/12/2016 9:47:10 AM,74
4/12/2016 9:47:20 AM,75
4/12/2016 9:47:35 AM,75
4/12/2016 9:47:40 AM,76
4/12/2016 9:47:55 AM,77
4/12/2016 9:48:05 AM,77
4/12/2016 9:48:15 AM,78
4/12/2016 9:48:25 AM,79
4/12/2016 9:48:30 AM,80
4/12/2016 9:48:35 AM,83
4/12/2016 9:48:40 AM,84
4/12/2016 9:48:50 AM,85
4/12/2016 9:48:55 AM,86
4/12/2016 9:49:05 AM,87
4/12/2016 9:49:10 AM,89
4/12/2016 9:49:15 AM,90
4/12/2016 9:49:20 AM,92
4/12/2016 9:49:25 AM,94
4/12/2016 9:49:30 AM,95
4/12/2016 9:49:35 AM,96
4/12/2016 9:49:40 AM,99
4/12/2016 9:49:50 AM,100
4/12/2016 9:50:00 AM,99
4/12/2016 9:50:05 AM,73
4/12/2016 9:50:20 AM,74
4/12/2016 9:50:30 AM,75
4/12/2016 9:50:40 AM,76
4/12/2016 9:50:55 AM,76
4/12/2016 9:51:00 AM,77
4/12/2016 9:51:10 AM,79
4/12/2016 9:51:15 AM,77
4/12/2016 9:51:20 AM,77
4/12/2016 9:51:25 AM,78
4/12/2016 9:51:30 AM,78
4/12/2016 9:51:35 AM,77
4/12/2016 9:51:50 AM,79
4/12/2016 9:51:55 AM,80
4/12/2016 9:52:00 AM,81
4/12/2016 9:52:05 AM,83
4/12/2016 9:52:10 AM,82
4/12/2016 9:52:20 AM,83
4/12/2016 9:52:25 AM,84
4/12/2016 9:52:40 AM,84
4/12/2016 9:52:45 AM,85
4/12/2016 9:52:50 AM,85
4/12/2016 9:53:00 AM,84
4/12/2016 9:53:05 AM,83
4/12/2016 9:53:10 AM,84
4/12/2016 9:53:25 AM,84
4/12/2016 9:53:30 AM,83
4/12/2016 9:53:35 AM,82
4/12/2016 9:53:40 AM,81
4/12/2016 9:53:45 AM,78
4/12/2016 9:53:55 AM,81
4/12/2016 9:54:00 AM,80
4/12/2016 9:54:15 AM,80
4/12/2016 9:54:20 AM,81
4/12/2016 9:54:25 AM,78
4/12/2016 9:54:30 AM,76
4/12/2016 9:54:35 AM,77
4/12/2016 9:54:40 AM,76
4/12/2016 9:54:45 AM,77
4/12/2016 9:54:55 AM,78
4/12/2016 9:55:10 AM,79
4/12/2016 9:55:15 AM,80
4/12/2016 9:55:20 AM,80
4/12/2016 9:55:35 AM,80
4/12/2016 9:55:50 AM,80
4/12/2016 9:56:05 AM,81
4/12/2016 9:56:10 AM,85
4/12/2016 9:56:15 AM,87
4/12/2016 9:56:30 AM,87
4/12/2016 9:56:40 AM,89
4/12/2016 9:56:45 AM,92
4/12/2016 9:56:50 AM,97
4/12/2016 9:56:55 AM,98
4/12/2016 9:57:00 AM,99
4/12/2016 9:57:05 AM,96
4/12/2016 9:57:20 AM,96
4/12/2016 9:57:25 AM,98
4/12/2016 9:57:40 AM,98
4/12/2016 9:57:45 AM,96
4/12/2016 9:57:50 AM,94
4/12/2016 9:57:55 AM,95
4/12/2016 9:58:00 AM,96
4/12/2016 9:58:05 AM,97
4/12/2016 9:58:15 AM,98
4/12/2016 9:58:25 AM,75
4/12/2016 9:58:30 AM,77
4/12/2016 9:58:45 AM,77
4/12/2016 9:58:50 AM,78
4/12/2016 9:59:05 AM,83
4/12/2016 9:59:20 AM,83
4/12/2016 9:59:30 AM,82
4/12/2016 9:59:35 AM,83
4/12/2016 9:59:40 AM,85
4/12/2016 9:59:55 AM,81
4/12/2016 10:00:00 AM,80
4/12/2016 10:00:05 AM,79
4/12/2016 10:00:20 AM,79
4/12/2016 10:00:35 AM,79
4/12/2016 10:00:40 AM,76
4/12/2016 10:00:55 AM,76
4/12/2016 10:01:00 AM,80
4/12/2016 10:01:15 AM,82
4/12/2016 10:01:25 AM,83
4/12/2016 10:01:35 AM,85
4/12/2016 10:01:40 AM,88
4/12/2016 10:01:50 AM,90
4/12/2016 10:01:55 AM,91
4/12/2016 10:02:05 AM,92
4/12/2016 10:02:15 AM,94
4/12/2016 10:02:20 AM,96
4/12/2016 10:02:25 AM,98
4/12/2016 10:02:30 AM,98
4/12/2016 10:02:35 AM,97
4/12/2016 10:02:50 AM,97
4/12/2016 10:02:55 AM,96
4/12/2016 10:03:00 AM,94
4/12/2016 10:03:05 AM,95
4/12/2016 10:03:15 AM,76
4/12/2016 10:03:20 AM,72
4/12/2016 10:03:25 AM,71
4/12/2016 10:03:35 AM,72
4/12/2016 10:03:50 AM,72
4/12/2016 10:03:55 AM,73
4/12/2016 10:04:00 AM,76
4/12/2016 10:04:10 AM,79
4/12/2016 10:04:15 AM,82
4/12/2016 10:04:20 AM,83
4/12/2016 10:04:25 AM,85
4/12/2016 10:04:30 AM,86
4/12/2016 10:04:35 AM,87
4/12/2016 10:04:40 AM,88
4/12/2016 10:04:45 AM,90
4/12/2016 10:05:00 AM,92
4/12/2016 10:05:15 AM,92
4/12/2016 10:05:25 AM,91
4/12/2016 10:05:30 AM,92
4/12/2016 10:05:35 AM,94
4/12/2016 10:05:40 AM,96
4/12/2016 10:05:50 AM,99
4/12/2016 10:06:05 AM,99
4/12/2016 10:06:20 AM,101
4/12/2016 10:06:25 AM,105
4/12/2016 10:06:40 AM,87
4/12/2016 10:06:50 AM,85
4/12/2016 10:06:55 AM,84
4/12/2016 10:07:00 AM,83
4/12/2016 10:07:15 AM,83
4/12/2016 10:07:20 AM,83
4/12/2016 10:07:30 AM,78
4/12/2016 10:07:40 AM,72
4/12/2016 10:07:50 AM,73
4/12/2016 10:07:55 AM,73
4/12/2016 10:08:10 AM,73
4/12/2016 10:08:25 AM,73
4/12/2016 10:08:30 AM,75
4/12/2016 10:08:45 AM,76
4/12/2016 10:08:55 AM,77
4/12/2016 10:09:05 AM,79
4/12/2016 10:09:20 AM,79
4/12/2016 10:09:35 AM,79
4/12/2016 10:09:40 AM,80
4/12/2016 10:09:45 AM,80
4/12/2016 10:10:00 AM,73
4/12/2016 10:10:05 AM,72
4/12/2016 10:10:20 AM,72
4/12/2016 10:10:30 AM,72
4/12/2016 10:10:35 AM,73
4/12/2016 10:10:45 AM,74
4/12/2016 10:10:50 AM,75
4/12/2016 10:10:55 AM,76
4/12/2016 10:11:00 AM,77
4/12/2016 10:11:15 AM,77
4/12/2016 10:11:20 AM,78
4/12/2016 10:11:25 AM,79
4/12/2016 10:11:30 AM,81
4/12/2016 10:11:45 AM,81
4/12/2016 10:12:00 AM,81
4/12/2016 10:12:15 AM,82
4/12/2016 10:12:30 AM,82
4/12/2016 10:12:45 AM,83
4/12/2016 10:12:50 AM,81
4/12/2016 10:13:05 AM,82
4/12/2016 10:13:20 AM,82
4/12/2016 10:13:25 AM,83
4/12/2016 10:13:40 AM,83
4/12/2016 10:13:50 AM,84
4/12/2016 10:14:00 AM,87
4/12/2016 10:14:10 AM,88
4/12/2016 10:14:15 AM,89
4/12/2016 10:14:30 AM,89
4/12/2016 10:14:35 AM,87
4/12/2016 10:14:45 AM,86
4/12/2016 10:14:50 AM,84
4/12/2016 10:15:05 AM,84
4/12/2016 10:15:20 AM,82
4/12/2016 10:15:30 AM,81
4/12/2016 10:15:35 AM,80
4/12/2016 10:15:40 AM,79
4/12/2016 10:15:45 AM,80
4/12/2016 10:16:00 AM,82
4/12/2016 10:16:15 AM,83
4/12/2016 10:16:20 AM,84
4/12/2016 10:16:30 AM,86
4/12/2016 10:16:40 AM,88
4/12/2016 10:16:50 AM,89
4/12/2016 10:16:55 AM,86
4/12/2016 10:17:10 AM,86
4/12/2016 10:17:15 AM,86
4/12/2016 10:17:20 AM,88
4/12/2016 10:17:25 AM,91
4/12/2016 10:17:30 AM,94
4/12/2016 10:17:35 AM,97
4/12/2016 10:17:40 AM,98
4/12/2016 10:17:55 AM,98
4/12/2016 10:18:10 AM,98
4/12/2016 10:18:15 AM,98
4/12/2016 10:18:20 AM,99
4/12/2016 10:18:30 AM,99
4/12/2016 10:18:35 AM,98
4/12/2016 10:18:45 AM,96
4/12/2016 10:18:50 AM,93
4/12/2016 10:19:00 AM,95
4/12/2016 10:19:10 AM,98
4/12/2016 10:19:20 AM,98
4/12/2016 10:19:25 AM,96
4/12/2016 10:19:30 AM,96
4/12/2016 10:19:45 AM,93
4/12/2016 10:20:00 AM,93
4/12/2016 10:20:15 AM,93
4/12/2016 10:20:25 AM,92
4/12/2016 10:20:35 AM,92
4/12/2016 10:20:50 AM,92
4/12/2016 10:21:05 AM,92
4/12/2016 10:21:10 AM,95
4/12/2016 10:21:15 AM,96
4/12/2016 10:21:30 AM,96
4/12/2016 10:21:35 AM,97
4/12/2016 10:21:45 AM,98
4/12/2016 10:22:00 AM,98
4/12/2016 10:22:15 AM,98
4/12/2016 10:22:30 AM,98
4/12/2016 10:22:40 AM,100
4/12/2016 10:22:45 AM,100
4/12/2016 10:22:50 AM,99
4/12/2016 10:22:55 AM,97
4/12/2016 10:23:10 AM,82
4/12/2016 10:23:15 AM,77
4/12/2016 10:23:20 AM,75
4/12/2016 10:23:25 AM,74
4/12/2016 10:23:30 AM,73
4/12/2016 10:23:45 AM,73
4/12/2016 10:23:50 AM,67
4/12/2016 10:24:00 AM,70
4/12/2016 10:24:10 AM,71
4/12/2016 10:24:20 AM,72
4/12/2016 10:24:30 AM,72
4/12/2016 10:24:45 AM,72
4/12/2016 10:25:00 AM,73
4/12/2016 10:25:10 AM,72
4/12/2016 10:25:25 AM,72
4/12/2016 10:25:40 AM,72
4/12/2016 10:25:50 AM,71
4/12/2016 10:26:00 AM,70
4/12/2016 10:26:10 AM,72
4/12/2016 10:26:25 AM,72
4/12/2016 10:26:40 AM,71
4/12/2016 10:26:50 AM,69
4/12/2016 10:27:00 AM,72
4/12/2016 10:27:10 AM,71
4/12/2016 10:27:20 AM,73
4/12/2016 10:27:30 AM,72
4/12/2016 10:27:40 AM,73
4/12/2016 10:27:55 AM,73
4/12/2016 10:28:10 AM,73
4/12/2016 10:28:20 AM,69
4/12/2016 10:28:30 AM,67
4/12/2016 10:28:40 AM,68
4/12/2016 10:28:55 AM,68
4/12/2016 10:29:00 AM,67
4/12/2016 10:29:10 AM,68
4/12/2016 10:29:20 AM,69
4/12/2016 10:29:30 AM,68
4/12/2016 10:29:40 AM,69
4/12/2016 10:29:55 AM,69
4/12/2016 10:30:00 AM,70
4/12/2016 10:30:10 AM,70
4/12/2016 10:30:20 AM,70
4/12/2016 10:30:35 AM,70
4/12/2016 10:30:40 AM,69
4/12/2016 10:30:50 AM,68
4/12/2016 10:31:00 AM,67
4/12/2016 10:31:10 AM,67
4/12/2016 10:31:25 AM,67
4/12/2016 10:31:40 AM,67
4/12/2016 10:31:50 AM,69
4/12/2016 10:32:00 AM,70
4/12/2016 10:32:05 AM,71
4/12/2016 10:32:10 AM,72
4/12/2016 10:32:20 AM,73
4/12/2016 10:32:30 AM,71
4/12/2016 10:32:40 AM,70
4/12/2016 10:32:50 AM,69
4/12/2016 10:33:00 AM,69
4/12/2016 10:33:15 AM,69
4/12/2016 10:33:20 AM,70
4/12/2016 10:33:25 AM,70
4/12/2016 10:33:30 AM,71
4/12/2016 10:33:45 AM,71
4/12/2016 10:33:50 AM,72
4/12/2016 10:34:05 AM,72
4/12/2016 10:34:10 AM,73
4/12/2016 10:34:25 AM,73
4/12/2016 10:34:40 AM,72
4/12/2016 10:34:50 AM,72
4/12/2016 10:35:00 AM,75
4/12/2016 10:35:10 AM,75
4/12/2016 10:35:20 AM,76
4/12/2016 10:35:25 AM,76
4/12/2016 10:35:30 AM,77
4/12/2016 10:35:45 AM,77
4/12/2016 10:35:50 AM,76
4/12/2016 10:36:00 AM,76
4/12/2016 10:36:10 AM,76
4/12/2016 10:36:25 AM,76
4/12/2016 10:36:40 AM,76
4/12/2016 10:36:55 AM,77
4/12/2016 10:37:10 AM,77
4/12/2016 10:37:25 AM,77
4/12/2016 10:37:30 AM,77
4/12/2016 10:37:35 AM,68
4/12/2016 10:37:50 AM,69
4/12/2016 10:38:05 AM,69
4/12/2016 10:38:10 AM,65
4/12/2016 10:38:20 AM,68
4/12/2016 10:38:30 AM,70
4/12/2016 10:38:35 AM,70
4/12/2016 10:38:50 AM,70
4/12/2016 10:39:00 AM,70
4/12/2016 10:39:10 AM,68
4/12/2016 10:39:20 AM,70
4/12/2016 10:39:35 AM,70
4/12/2016 10:39:40 AM,68
4/12/2016 10:39:50 AM,70
4/12/2016 10:40:05 AM,70
4/12/2016 10:40:10 AM,68
4/12/2016 10:40:20 AM,71
4/12/2016 10:40:30 AM,75
4/12/2016 10:40:40 AM,78
4/12/2016 10:40:50 AM,78
4/12/2016 10:41:00 AM,75
4/12/2016 10:41:10 AM,73
4/12/2016 10:41:25 AM,73
4/12/2016 10:41:40 AM,73
4/12/2016 10:41:50 AM,71
4/12/2016 10:42:00 AM,70
4/12/2016 10:42:15 AM,70
4/12/2016 10:42:30 AM,69
4/12/2016 10:42:35 AM,69
4/12/2016 10:42:50 AM,69
4/12/2016 10:43:05 AM,69
4/12/2016 10:43:15 AM,70
4/12/2016 10:43:25 AM,69
4/12/2016 10:43:40 AM,70
4/12/2016 10:43:55 AM,70
4/12/2016 10:44:10 AM,70
4/12/2016 10:44:25 AM,70
4/12/2016 10:44:30 AM,70
4/12/2016 10:44:40 AM,70
4/12/2016 10:44:45 AM,70
4/12/2016 10:45:00 AM,70
4/12/2016 10:45:05 AM,71
4/12/2016 10:45:20 AM,71
4/12/2016 10:45:35 AM,71
4/12/2016 10:45:50 AM,71
4/12/2016 10:46:05 AM,71
4/12/2016 10:46:10 AM,71
4/12/2016 10:46:20 AM,71
4/12/2016 10:46:35 AM,71
4/12/2016 10:46:40 AM,68
4/12/2016 10:46:55 AM,68
4/12/2016 10:47:10 AM,68
4/12/2016 10:47:25 AM,68
4/12/2016 10:47:40 AM,66
4/12/2016 10:47:45 AM,67
4/12/2016 10:48:00 AM,67
4/12/2016 10:48:10 AM,73
4/12/2016 10:48:20 AM,71
4/12/2016 10:48:30 AM,70
4/12/2016 10:48:40 AM,75
4/12/2016 10:48:50 AM,73
4/12/2016 10:48:55 AM,73
4/12/2016 10:49:10 AM,73
4/12/2016 10:49:15 AM,74
4/12/2016 10:49:20 AM,74
4/12/2016 10:49:35 AM,74
4/12/2016 10:49:40 AM,71
4/12/2016 10:49:55 AM,71
4/12/2016 10:50:10 AM,71
4/12/2016 10:50:20 AM,69
4/12/2016 10:50:25 AM,69
4/12/2016 10:50:30 AM,70
4/12/2016 10:50:45 AM,70
4/12/2016 10:50:50 AM,69
4/12/2016 10:51:00 AM,70
4/12/2016 10:51:10 AM,71
4/12/2016 10:51:20 AM,74
4/12/2016 10:51:30 AM,75
4/12/2016 10:51:40 AM,76
4/12/2016 10:51:50 AM,80
4/12/2016 10:52:00 AM,73
4/12/2016 10:52:10 AM,69
4/12/2016 10:52:15 AM,70
4/12/2016 10:52:30 AM,70
4/12/2016 10:52:45 AM,70
4/12/2016 10:53:00 AM,67
4/12/2016 10:53:10 AM,68
4/12/2016 10:53:20 AM,70
4/12/2016 10:53:30 AM,70
4/12/2016 10:53:35 AM,72
4/12/2016 10:53:40 AM,74
4/12/2016 10:53:45 AM,75
4/12/2016 10:53:50 AM,78
4/12/2016 10:53:55 AM,79
4/12/2016 10:54:00 AM,81
4/12/2016 10:54:15 AM,81
4/12/2016 10:54:20 AM,82
4/12/2016 10:54:35 AM,82
4/12/2016 10:54:50 AM,83
4/12/2016 10:55:05 AM,84
4/12/2016 10:55:10 AM,84
4/12/2016 10:55:25 AM,81
4/12/2016 10:55:40 AM,81
4/12/2016 10:55:55 AM,81
4/12/2016 10:56:00 AM,80
4/12/2016 10:56:10 AM,65
4/12/2016 10:56:20 AM,63
4/12/2016 10:56:35 AM,63
4/12/2016 10:56:40 AM,64
4/12/2016 10:56:55 AM,64
4/12/2016 10:57:05 AM,64
4/12/2016 10:57:20 AM,64
4/12/2016 10:57:30 AM,65
4/12/2016 10:57:40 AM,67
4/12/2016 10:57:45 AM,68
4/12/2016 10:57:50 AM,70
4/12/2016 10:57:55 AM,71
4/12/2016 10:58:00 AM,74
4/12/2016 10:58:05 AM,76
4/12/2016 10:58:10 AM,77
4/12/2016 10:58:25 AM,77
4/12/2016 10:58:35 AM,79
4/12/2016 10:58:50 AM,80
4/12/2016 10:58:55 AM,83
4/12/2016 10:59:00 AM,86
4/12/2016 10:59:10 AM,88
4/12/2016 10:59:15 AM,88
4/12/2016 10:59:25 AM,90
4/12/2016 10:59:30 AM,91
4/12/2016 10:59:45 AM,91
4/12/2016 11:00:00 AM,91
4/12/2016 11:00:10 AM,92
4/12/2016 11:00:20 AM,93
4/12/2016 11:00:35 AM,93
4/12/2016 11:00:50 AM,92
4/12/2016 11:01:00 AM,90
4/12/2016 11:01:10 AM,86
4/12/2016 11:01:20 AM,85
4/12/2016 11:01:25 AM,83
4/12/2016 11:01:30 AM,84
4/12/2016 11:01:45 AM,84
4/12/2016 11:01:50 AM,81
4/12/2016 11:01:55 AM,79
4/12/2016 11:02:00 AM,80
4/12/2016 11:02:10 AM,82
4/12/2016 11:02:20 AM,81
4/12/2016 11:02:35 AM,81
4/12/2016 11:02:50 AM,82
4/12/2016 11:02:55 AM,84
4/12/2016 11:03:00 AM,86
4/12/2016 11:03:15 AM,86
4/12/2016 11:03:20 AM,89
4/12/2016 11:03:35 AM,88
4/12/2016 11:03:40 AM,88
4/12/2016 11:03:45 AM,89
4/12/2016 11:04:00 AM,89
4/12/2016 11:04:05 AM,91
4/12/2016 11:04:10 AM,93
4/12/2016 11:04:20 AM,91
4/12/2016 11:04:25 AM,87
4/12/2016 11:04:30 AM,88
4/12/2016 11:04:40 AM,90
4/12/2016 11:04:50 AM,90
4/12/2016 11:05:05 AM,91
4/12/2016 11:05:10 AM,92
4/12/2016 11:05:15 AM,93
4/12/2016 11:05:20 AM,98
4/12/2016 11:05:25 AM,100
4/12/2016 11:05:30 AM,101
4/12/2016 11:05:40 AM,103
4/12/2016 11:05:50 AM,104
4/12/2016 11:06:05 AM,104
4/12/2016 11:06:10 AM,105
4/12/2016 11:06:15 AM,107
4/12/2016 11:06:20 AM,108
4/12/2016 11:06:30 AM,109
